"PrimaryID","ENSEMBL","SYMBOL","ENTREZID","REFSEQ","GENENAME"
"ENSG00000115993","ENSG00000115993","TRAK2","66008","NM_015049","trafficking kinesin protein 2"
"ENSG00000115998","ENSG00000115998","C2orf42","54980","NM_001348758","chromosome 2 open reading frame 42"
"ENSG00000116001","ENSG00000116001","TIA1","7072","NM_001351508","TIA1 cytotoxic granule associated RNA binding protein"
"ENSG00000116005","ENSG00000116005","PCYOX1","51449","NM_016297","prenylcysteine oxidase 1"
"ENSG00000116014","ENSG00000116014","KISS1R","84634","NM_032551","KISS1 receptor"
"ENSG00000116016","ENSG00000116016","EPAS1","2034","NM_001430","endothelial PAS domain protein 1"
"ENSG00000116017","ENSG00000116017","ARID3A","1820","NM_005224","AT-rich interaction domain 3A"
"ENSG00000116030","ENSG00000116030","SUMO1","7341","NM_001005781","small ubiquitin-like modifier 1"
"ENSG00000116031","ENSG00000116031","CD207","50489","NM_015717","CD207 molecule"
"ENSG00000116032","ENSG00000116032","GRIN3B","116444","NM_138690","glutamate ionotropic receptor NMDA type subunit 3B"
"ENSG00000116035","ENSG00000116035","VAX2","25806","NM_012476","ventral anterior homeobox 2"
"ENSG00000116039","ENSG00000116039","ATP6V1B1","525","NM_001692","ATPase H+ transporting V1 subunit B1"
"ENSG00000116044","ENSG00000116044","NFE2L2","4780","NM_001145412","nuclear factor, erythroid 2 like 2"
"ENSG00000116062","ENSG00000116062","MSH6","2956","NM_000179","mutS homolog 6"
"ENSG00000116095","ENSG00000116095","PLEKHA3","65977","NM_019091","pleckstrin homology domain containing A3"
"ENSG00000116096","ENSG00000116096","SPR","6697","NM_003124","sepiapterin reductase"
"ENSG00000116106","ENSG00000116106","EPHA4","2043","NM_001304536","EPH receptor A4"
"ENSG00000116117","ENSG00000116117","PARD3B","117583","NM_001302769","par-3 family cell polarity regulator beta"
"ENSG00000116120","ENSG00000116120","FARSB","10056","NM_005687","phenylalanyl-tRNA synthetase subunit beta"
"ENSG00000116127","ENSG00000116127","ALMS1","7840","NM_015120","ALMS1, centrosome and basal body associated protein"
"ENSG00000116128","ENSG00000116128","BCL9","607","NM_004326","B cell CLL/lymphoma 9"
"ENSG00000116132","ENSG00000116132","PRRX1","5396","NM_006902","paired related homeobox 1"
"ENSG00000116133","ENSG00000116133","DHCR24","1718","NM_014762","24-dehydrocholesterol reductase"
"ENSG00000116138","ENSG00000116138","DNAJC16","23341","NM_001287811","DnaJ heat shock protein family (Hsp40) member C16"
"ENSG00000116141","ENSG00000116141","MARK1","4139","NM_001286124","microtubule affinity regulating kinase 1"
"ENSG00000116147","ENSG00000116147","TNR","7143","NM_001328635","tenascin R"
"ENSG00000116151","ENSG00000116151","MORN1","79906","NM_001301060","MORN repeat containing 1"
"ENSG00000116157","ENSG00000116157","GPX7","2882","NM_015696","glutathione peroxidase 7"
"ENSG00000116161","ENSG00000116161","CACYBP","27101","NM_001007214","calcyclin binding protein"
"ENSG00000116171","ENSG00000116171","SCP2","6342","NM_001007098","sterol carrier protein 2"
"ENSG00000116176","ENSG00000116176","TPSG1","25823","NM_012467","tryptase gamma 1"
"ENSG00000116183","ENSG00000116183","PAPPA2","60676","NM_020318","pappalysin 2"
"ENSG00000116191","ENSG00000116191","RALGPS2","55103","NM_001286247","Ral GEF with PH domain and SH3 binding motif 2"
"ENSG00000116194","ENSG00000116194","ANGPTL1","9068","NM_004673","angiopoietin like 1"
"ENSG00000116198","ENSG00000116198","CEP104","9731","NM_014704","centrosomal protein 104"
"ENSG00000116199","ENSG00000116199","FAM20B","9917","NM_001324310","FAM20B, glycosaminoglycan xylosylkinase"
"ENSG00000116205","ENSG00000116205","TCEANC2","127428","NM_153035","transcription elongation factor A N-terminal and central domain containing 2"
"ENSG00000116209","ENSG00000116209","TMEM59","9528","NM_001305043","transmembrane protein 59"
"ENSG00000116212","ENSG00000116212","LRRC42","115353","NM_001256409","leucine rich repeat containing 42"
"ENSG00000116213","ENSG00000116213","WRAP73","49856","NM_017818","WD repeat containing, antisense to TP73"
"ENSG00000116218","ENSG00000116218","NPHS2","7827","NM_001297575","NPHS2, podocin"
"ENSG00000116221","ENSG00000116221","MRPL37","51253","NM_001330602","mitochondrial ribosomal protein L37"
"ENSG00000116237","ENSG00000116237","ICMT","23463","NM_012405","isoprenylcysteine carboxyl methyltransferase"
"ENSG00000116251","ENSG00000116251","RPL22","6146","NM_000983","ribosomal protein L22"
"ENSG00000116254","ENSG00000116254","CHD5","26038","NM_015557","chromodomain helicase DNA binding protein 5"
"ENSG00000116260","ENSG00000116260","QSOX1","5768","NM_001004128","quiescin sulfhydryl oxidase 1"
"ENSG00000116266","ENSG00000116266","STXBP3","6814","NM_007269","syntaxin binding protein 3"
"ENSG00000116273","ENSG00000116273","PHF13","148479","NM_153812","PHD finger protein 13"
"ENSG00000116285","ENSG00000116285","ERRFI1","54206","NM_018948","ERBB receptor feedback inhibitor 1"
"ENSG00000116288","ENSG00000116288","PARK7","11315","NM_001123377","Parkinsonism associated deglycase"
"ENSG00000116299","ENSG00000116299","KIAA1324","57535","NM_001267048","KIAA1324"
"ENSG00000116329","ENSG00000116329","OPRD1","4985","NM_000911","opioid receptor delta 1"
"ENSG00000116337","ENSG00000116337","AMPD2","271","NM_001257360","adenosine monophosphate deaminase 2"
"ENSG00000116350","ENSG00000116350","SRSF4","6429","NM_005626","serine and arginine rich splicing factor 4"
"ENSG00000116353","ENSG00000116353","MECR","51102","NM_001024732","mitochondrial trans-2-enoyl-CoA reductase"
"ENSG00000116396","ENSG00000116396","KCNC4","3749","NM_001039574","potassium voltage-gated channel subfamily C member 4"
"ENSG00000116406","ENSG00000116406","EDEM3","80267","NM_001319960","ER degradation enhancing alpha-mannosidase like protein 3"
"ENSG00000116455","ENSG00000116455","WDR77","79084","NM_001317062","WD repeat domain 77"
"ENSG00000116473","ENSG00000116473","RAP1A","5906","NM_001010935","RAP1A, member of RAS oncogene family"
"ENSG00000116478","ENSG00000116478","HDAC1","3065","NM_004964","histone deacetylase 1"
"ENSG00000116489","ENSG00000116489","CAPZA1","829","NM_006135","capping actin protein of muscle Z-line subunit alpha 1"
"ENSG00000116497","ENSG00000116497","S100PBP","64766","NM_001017406","S100P binding protein"
"ENSG00000116514","ENSG00000116514","RNF19B","127544","NM_001127361","ring finger protein 19B"
"ENSG00000116521","ENSG00000116521","SCAMP3","10067","NM_005698","secretory carrier membrane protein 3"
"ENSG00000116525","ENSG00000116525","TRIM62","55223","NM_001330483","tripartite motif containing 62"
"ENSG00000116539","ENSG00000116539","ASH1L","55870","NM_001366177","ASH1 like histone lysine methyltransferase"
"ENSG00000116544","ENSG00000116544","DLGAP3","58512","NM_001080418","DLG associated protein 3"
"ENSG00000116560","ENSG00000116560","SFPQ","6421","NM_005066","splicing factor proline and glutamine rich"
"ENSG00000116574","ENSG00000116574","RHOU","58480","NM_021205","ras homolog family member U"
"ENSG00000116580","ENSG00000116580","GON4L","54856","NM_001037533","gon-4 like"
"ENSG00000116584","ENSG00000116584","ARHGEF2","9181","NM_001162383","Rho/Rac guanine nucleotide exchange factor 2"
"ENSG00000116586","ENSG00000116586","LAMTOR2","28956","NM_001145264","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"
"ENSG00000116604","ENSG00000116604","MEF2D","4209","NM_001271629","myocyte enhancer factor 2D"
"ENSG00000116641","ENSG00000116641","DOCK7","85440","NM_001271999","dedicator of cytokinesis 7"
"ENSG00000116649","ENSG00000116649","SRM","6723","NM_003132","spermidine synthase"
"ENSG00000116661","ENSG00000116661","FBXO2","26232","NM_012168","F-box protein 2"
"ENSG00000116663","ENSG00000116663","FBXO6","26270","NM_018438","F-box protein 6"
"ENSG00000116667","ENSG00000116667","C1orf21","81563","NM_030806","chromosome 1 open reading frame 21"
"ENSG00000116668","ENSG00000116668","SWT1","54823","NM_001105518","SWT1, RNA endoribonuclease homolog"
"ENSG00000116670","ENSG00000116670","MAD2L2","10459","NM_001127325","mitotic arrest deficient 2 like 2"
"ENSG00000116675","ENSG00000116675","DNAJC6","9829","NM_001256864","DnaJ heat shock protein family (Hsp40) member C6"
"ENSG00000116678","ENSG00000116678","LEPR","3953","NM_001003679","leptin receptor"
"ENSG00000116679","ENSG00000116679","IVNS1ABP","10625","NM_006469","influenza virus NS1A binding protein"
"ENSG00000116685","ENSG00000116685","KIAA2013","90231","NM_138346","KIAA2013"
"ENSG00000116688","ENSG00000116688","MFN2","9927","NM_001127660","mitofusin 2"
"ENSG00000116690","ENSG00000116690","PRG4","10216","NM_001127708","proteoglycan 4"
"ENSG00000116691","ENSG00000116691","MIIP","60672","NM_001025374","migration and invasion inhibitory protein"
"ENSG00000116698","ENSG00000116698","SMG7","9887","NM_001174061","SMG7, nonsense mediated mRNA decay factor"
"ENSG00000116701","ENSG00000116701","NCF2","4688","NM_000433","neutrophil cytosolic factor 2"
"ENSG00000116703","ENSG00000116703","PDC","5132","NM_002597","phosducin"
"ENSG00000116704","ENSG00000116704","SLC35D1","23169","NM_015139","solute carrier family 35 member D1"
"ENSG00000116711","ENSG00000116711","PLA2G4A","5321","NM_001311193","phospholipase A2 group IVA"
"ENSG00000116717","ENSG00000116717","GADD45A","1647","NM_001199741","growth arrest and DNA damage inducible alpha"
"ENSG00000116721","ENSG00000116721","PRAMEF1","65121","NM_001294139","PRAME family member 1"
"ENSG00000116726","ENSG00000116726","PRAMEF12","390999","NM_001080830","PRAME family member 12"
"ENSG00000116729","ENSG00000116729","WLS","79971","NM_001002292","wntless Wnt ligand secretion mediator"
"ENSG00000116731","ENSG00000116731","PRDM2","7799","NM_001007257","PR/SET domain 2"
"ENSG00000116741","ENSG00000116741","RGS2","5997","NM_002923","regulator of G protein signaling 2"
"ENSG00000116745","ENSG00000116745","RPE65","6121","NM_000329","RPE65, retinoid isomerohydrolase"
"ENSG00000116747","ENSG00000116747","TROVE2","6738","NM_001042369","TROVE domain family member 2"
"ENSG00000116748","ENSG00000116748","AMPD1","270","NM_000036","adenosine monophosphate deaminase 1"
"ENSG00000116750","ENSG00000116750","UCHL5","51377","NM_001199261","ubiquitin C-terminal hydrolase L5"
"ENSG00000116752","ENSG00000116752","BCAS2","10286","NM_005872","BCAS2, pre-mRNA processing factor"
"ENSG00000116754","ENSG00000116754","SRSF11","9295","NM_001190987","serine and arginine rich splicing factor 11"
"ENSG00000116761","ENSG00000116761","CTH","1491","NM_001190463","cystathionine gamma-lyase"
"ENSG00000116771","ENSG00000116771","AGMAT","79814","NM_024758","agmatinase"
"ENSG00000116774","ENSG00000116774","OLFML3","56944","NM_001286352","olfactomedin like 3"
"ENSG00000116783","ENSG00000116783","TNNI3K","51086","NM_015978","TNNI3 interacting kinase"
"ENSG00000116785","ENSG00000116785","CFHR3","10878","NM_001166624","complement factor H related 3"
"ENSG00000116786","ENSG00000116786","PLEKHM2","23207","NM_015164","pleckstrin homology and RUN domain containing M2"
"ENSG00000116791","ENSG00000116791","CRYZ","1429","NM_001130042","crystallin zeta"
"ENSG00000116793","ENSG00000116793","PHTF1","10745","NM_001323041","putative homeodomain transcription factor 1"
"ENSG00000116809","ENSG00000116809","ZBTB17","7709","NM_001242884","zinc finger and BTB domain containing 17"
"ENSG00000116815","ENSG00000116815","CD58","965","NM_001144822","CD58 molecule"
"ENSG00000116819","ENSG00000116819","TFAP2E","339488","NM_178548","transcription factor AP-2 epsilon"
"ENSG00000116824","ENSG00000116824","CD2","914","NM_001328609","CD2 molecule"
"ENSG00000116830","ENSG00000116830","TTF2","8458","NM_003594","transcription termination factor 2"
"ENSG00000116833","ENSG00000116833","NR5A2","2494","NM_001276464","nuclear receptor subfamily 5 group A member 2"
"ENSG00000116852","ENSG00000116852","KIF21B","23046","NM_001252100","kinesin family member 21B"
"ENSG00000116857","ENSG00000116857","TMEM9","252839","NM_001288564","transmembrane protein 9"
"ENSG00000116863","ENSG00000116863","ADPRHL2","54936","NM_017825","ADP-ribosylhydrolase like 2"
"ENSG00000116871","ENSG00000116871","MAP7D1","55700","NM_001286365","MAP7 domain containing 1"
"ENSG00000116874","ENSG00000116874","WARS2","10352","NM_015836","tryptophanyl tRNA synthetase 2, mitochondrial"
"ENSG00000116882","ENSG00000116882","HAO2","51179","NM_001005783","hydroxyacid oxidase 2"
"ENSG00000116885","ENSG00000116885","OSCP1","127700","NM_001330493","organic solute carrier partner 1"
"ENSG00000116898","ENSG00000116898","MRPS15","64960","NM_031280","mitochondrial ribosomal protein S15"
"ENSG00000116903","ENSG00000116903","EXOC8","149371","NM_175876","exocyst complex component 8"
"ENSG00000116906","ENSG00000116906","GNPAT","8443","NM_001316350","glyceronephosphate O-acyltransferase"
"ENSG00000116918","ENSG00000116918","TSNAX","7257","NM_005999","translin associated factor X"
"ENSG00000116922","ENSG00000116922","C1orf109","54955","NM_001303030","chromosome 1 open reading frame 109"
"ENSG00000116954","ENSG00000116954","RRAGC","64121","NM_001271851","Ras related GTP binding C"
"ENSG00000116962","ENSG00000116962","NID1","4811","NM_002508","nidogen 1"
"ENSG00000116977","ENSG00000116977","LGALS8","3964","NM_006499","galectin 8"
"ENSG00000116981","ENSG00000116981","NT5C1A","84618","NM_032526","5'-nucleotidase, cytosolic IA"
"ENSG00000116983","ENSG00000116983","HPCAL4","51440","NM_001282396","hippocalcin like 4"
"ENSG00000116984","ENSG00000116984","MTR","4548","NM_000254","5-methyltetrahydrofolate-homocysteine methyltransferase"
"ENSG00000116985","ENSG00000116985","BMP8B","656","NM_001720","bone morphogenetic protein 8b"
"ENSG00000116991","ENSG00000116991","SIPA1L2","57568","NM_020808","signal induced proliferation associated 1 like 2"
"ENSG00000116996","ENSG00000116996","ZP4","57829","NM_021186","zona pellucida glycoprotein 4"
"ENSG00000117000","ENSG00000117000","RLF","6018","NM_012421","rearranged L-myc fusion"
"ENSG00000117009","ENSG00000117009","KMO","8564","NM_003679","kynurenine 3-monooxygenase"
"ENSG00000117010","ENSG00000117010","ZNF684","127396","NM_152373","zinc finger protein 684"
"ENSG00000117013","ENSG00000117013","KCNQ4","9132","NM_004700","potassium voltage-gated channel subfamily Q member 4"
"ENSG00000117016","ENSG00000117016","RIMS3","9783","NM_014747","regulating synaptic membrane exocytosis 3"
"ENSG00000117020","ENSG00000117020","AKT3","10000","NM_001206729","AKT serine/threonine kinase 3"
"ENSG00000117036","ENSG00000117036","ETV3","2117","NM_001145312","ETS variant 3"
"ENSG00000117054","ENSG00000117054","ACADM","34","NM_000016","acyl-CoA dehydrogenase medium chain"
"ENSG00000117069","ENSG00000117069","ST6GALNAC5","81849","NM_001320273","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"
"ENSG00000117090","ENSG00000117090","SLAMF1","6504","NM_001330754","signaling lymphocytic activation molecule family member 1"
"ENSG00000117091","ENSG00000117091","CD48","962","NM_001256030","CD48 molecule"
"ENSG00000117115","ENSG00000117115","PADI2","11240","NM_007365","peptidyl arginine deiminase 2"
"ENSG00000117118","ENSG00000117118","SDHB","6390","NM_003000","succinate dehydrogenase complex iron sulfur subunit B"
"ENSG00000117122","ENSG00000117122","MFAP2","4237","NM_001135247","microfibril associated protein 2"
"ENSG00000117133","ENSG00000117133","RPF1","80135","NM_025065","ribosome production factor 1 homolog"
"ENSG00000117139","ENSG00000117139","KDM5B","10765","NM_001314042","lysine demethylase 5B"
"ENSG00000117143","ENSG00000117143","UAP1","6675","NM_001324113","UDP-N-acetylglucosamine pyrophosphorylase 1"
"ENSG00000117148","ENSG00000117148","ACTL8","81569","NM_030812","actin like 8"
"ENSG00000117151","ENSG00000117151","CTBS","1486","NM_004388","chitobiase"
"ENSG00000117152","ENSG00000117152","RGS4","5999","NM_001102445","regulator of G protein signaling 4"
"ENSG00000117153","ENSG00000117153","KLHL12","59349","NM_001303051","kelch like family member 12"
"ENSG00000117154","ENSG00000117154","IGSF21","84966","NM_032880","immunoglobin superfamily member 21"
"ENSG00000117155","ENSG00000117155","SSX2IP","117178","NM_001166293","SSX family member 2 interacting protein"
"ENSG00000117174","ENSG00000117174","ZNHIT6","54680","NM_001170670","zinc finger HIT-type containing 6"
"ENSG00000117215","ENSG00000117215","PLA2G2D","26279","NM_001271814","phospholipase A2 group IID"
"ENSG00000117222","ENSG00000117222","RBBP5","5929","NM_001193272","RB binding protein 5, histone lysine methyltransferase complex subunit"
"ENSG00000117226","ENSG00000117226","GBP3","2635","NM_001319179","guanylate binding protein 3"
"ENSG00000117228","ENSG00000117228","GBP1","2633","NM_002053","guanylate binding protein 1"
"ENSG00000117245","ENSG00000117245","KIF17","57576","NM_001122819","kinesin family member 17"
"ENSG00000117262","ENSG00000117262","GPR89B","51463","NM_001097616","G protein-coupled receptor 89B"
"ENSG00000117266","ENSG00000117266","CDK18","5129","NM_002596","cyclin dependent kinase 18"
"ENSG00000117281","ENSG00000117281","CD160","11126","NM_007053","CD160 molecule"
"ENSG00000117298","ENSG00000117298","ECE1","1889","NM_001113347","endothelin converting enzyme 1"
"ENSG00000117305","ENSG00000117305","HMGCL","3155","NM_000191","3-hydroxy-3-methylglutaryl-CoA lyase"
"ENSG00000117308","ENSG00000117308","GALE","2582","NM_000403","UDP-galactose-4-epimerase"
"ENSG00000117318","ENSG00000117318","ID3","3399","NM_002167","inhibitor of DNA binding 3, HLH protein"
